coord	sha256	changed
31.86	ea9e9c296edf3c5d1f73e64e791c08e7d9d31dd04219b2b760c3dd383051e8a7	1
31.87	26142c3d764b9c21b9ffabb9c99b9343ad0eb0c3f07cd701d57a1dedf982b572	0
31.88	2c3b02c9b970313046bac349ae8828b15101059716584715402d5f5fac0ed817	0
31.89	6052e497a7fc402e717d985db4f8ff1c649e8983ee168a236887a4bc8835949a	0
31.90	230d75818950ef61d8a3e78c9dda6e60bd82ff5cbea9a37b586e546e0ac13f01	0
31.91	f231c8795e1e3f7acd3b41bdbb289b594c3df0ed7c835f8096e032857034e366	0
31.92	eb7971649f36d7f407926c44d2addc74ecfe323df760d7e234a902878ac66003	0
31.93	910c8b363f831a8474de69770836c70805495b7c0ffb37a41b923902c24ddaad	0
31.94	7fd13288df5c4cc866ae37a6a88dae8263f3dee2b5570cd0fdf5691e456b70f5	1
31.95	4dd8a81c9b8881c24cf2315dd6fd4a4e5fd48808e81a69c8bf73452d8160e124	0
31.96	2694054da28b0d59b98ff6735fcb6199878eedd65fe366515f577dbc8c9c78e7	0
31.97	16967915a8f6b2efa426930c906e775e24f6c87779c85d603b75609828d1c2a0	0
31.98	9c6d98c0d61b9500f8c0033093d2dafecc05abd9063d81daf0a1c835b1e456a3	0
31.99	12eddd4605ba626c0524d93b7b44ca08e45249276cc63b87490b7a65150f6b4c	0
31.100	c4d6360f753fcfc023187ef4fa79f6c3e56a3b568360854e5dbab9d5b45cefcb	1
31.101	ac47d56a418ca016069e2ab1dbd2cd89f11d426ac84bc3956941abde8a638793	1
31.102	f20371eacf32151d6013826ee1f87385f8c7caaaf591b98ebe7338936d010abc	0
31.103	648e0b0b4f141f1ca657a9328375ac27e9034d7be15c2a4f3e32e9c798e93e9b	0
31.104	00acad40e4a2da8615f393b0e63d92354a259d8df4fdd59cff4e8e596eb34d9d	1
31.105	a369c14001ff615cd02dc307eede462ed2149bce227ce8d4232e852622aa3c28	1
31.106	4b59dfffc5a127c7784e23356a1ead00e238978afe44b105c1c3bb213a9ae084	0
31.107	299761bb99d5ce6ce8606e8e988bdec526a1cdcaf530729d2bc3794bcb4530d8	0
31.108	80a29f64307b2c77913cc5ba63922c298c494d5288b05a6a423271683804c42d	0
31.109	4767da840c64179b9a8217cfb49f0e1676b1cbcb73f29345cb256729a88740e5	1
32.0	c3d846009a4a92d8b6b75efd1a5deee57bdcd291ee7d08bded352cafc0a4427c	1
32.1	4e153de775b9a558cc71cda94d122d906eb003547a0cf1a23b66535de85d7c02	1
32.2	d048449dd428e23f5e5cafe7137cb71a0d7f61b7de8a641a649a6293e807dabc	1
32.3	3cb9f805b059295f4b6d218dda42d804200b76df5984a144d73456d00e482324	1
32.4	e1d8e7446618424e40a62b0c71a81990f9622ea24a311e09fbefdecba4621b46	1
32.5	fe6dd0aad7b0aa0de763fdf7a13faf0f3d4f6b28dea4544353f3cb0fe30e96a0	1
32.6	6afcafb9d3816f0c989206cf6ca5a8bd9c70525caf70e6438a41498d206b567f	1
32.7	1ea3005e37008c6a1ea14b7e136e7972942d5e77a8c72166ee61c268744a0414	1
32.8	42ea105b572986c96ea2d27e93244a0d6552490c09219fe5e0fb06f60c95d964	0
32.9	96ba0fc7a578042ea50568c73ba7e7cf453965ea1a5f4de6a1f3bd777be894d8	1
32.10	624620fea0377a6c62e9c64c7859ea91e3599eb1a7ca4ec1bf8c4fb182b67293	1
32.11	4cd03717400f8e36fb446ae521aaa3ec2afb5a90f2361677a0f20d21aed03002	0
32.12	356ee66efa7cf56b3cdb1ac9682154f6ae2d9a457ae8ad19980e131d7124e5c3	0
32.13	fdcc334c10382914d4f6b7bf48a2eedcd4f2a0055d18e4178942afbc05fa9605	0
32.14	ae202123eb86c826145695270ce999204ea7273c0fa23201773c3e29a4ddfbb8	1
32.15	168b728399ba1f696fa61ca35da4030472e3bb5c3b87b99cae7db2f0a16ea0bb	0
32.16	4095481f3ddb11e6ab61e1032df6cd85336fb9040f414bedfd45c9f29a70a674	0
32.17	eacbddf6f4de113f4a540e28d555ad49772ade35a8664884f6c10b0a33141c1b	0
32.18	012646fc35832d457e8519b81125b08faed33a02b7f1ae5d37e56e2c999e1a67	0
32.19	dc9fab901ee01cd2fab7e596a010022776dd453869909a8543a2f23973e86cbe	0
32.20	beec8d12fb4e361bad97c5085e718f5711ad63ff8e4bd6914fa2c78b4f45d7a7	1
32.21	c72ed602896efe7ba7ca54f440bd2c07e6b58885834b865bb4118a2047a15466	0
32.22	f1cc2bcbf4fcf872ceb04a0ed507059d047713f56a1c853b480b767c55273b59	0
32.23	e711a165132cb7d719da19c24be42c5bdaf65acc00ea8b5fe6d43379f78d5b0c	1
32.24	93cb8c6a04d39e44f225a5add2010200d8fbd3cfb6f70bcdc9325e9315e17c52	1
32.25	935c3653527d1d391b47c0da1c56a85e959124a6d2b1d2b22c9d7bcb0937a95b	0
32.26	04b32a65e4023ca909f2160f73134603e342bb83cce759ffa395ca36464a39d0	0
32.27	ecec1d76af439088be45d9e2e54c96283d16f7722c9b53d2aa4cee94cf8ad27e	0
32.28	cf87b23d0f70cff8f9ce62b411ad616fd9be0b93edeba67c70f647e5a4b848e1	0
32.29	1912620190e882f2ac90d73d0805829415f7643966148bdff954bc73f1cf46da	0
32.30	4ab5c22567570a65447063f0171312a06c9ce464ec67892484e56888f0466d08	0
32.31	6efb538ae84bf4fe032f0ec8a63eba0f8003b936f96033ec16a09995356eee06	0
32.32	8db2ad9f1d3ed0a4e5a9654efea3f464ce1b87f793d461148ca8bf181e0e212e	1
32.33	b812c37dd5829dd6d86b36ae48cd28eba88a0b5ffc5acc775b891a591ecee935	0
32.34	d03b46146183f7dc0ba25ef177632a1ac95e56fee07c51687b5a0f495ec30919	1
32.35	06242b7a65a5cc93e3342078c7038b16db64aaaadfca69bce7ba21d582284453	1
32.36	5ddb353b1d8b39353cceb432e83f56f21eaaf3e6ad49b37271551cd7687f1232	1
32.37	68c99cfb1297f08c87f8ab7f33f7e5787ab17b10900bec9ca75a9735daf49f7a	0
32.38	f0226b7977db9ac086149ca7f3c01f263e602e4f2e1c741a6b2b7a10a6699141	0
32.39	d934a161d3e99f7628019cf268701f674916036f13fba2f506316eed79e9eca7	0
32.40	65f8ba6f3eb1f632b035dc625d095163d6949989bdc4d1a218747e15a887634f	0
32.41	ac88022bba57786422cb0a6d19729eb9e9f742a91f747aba0de1c73ed1d08eb0	0
32.42	0ad53e8fea9d8e816a617d55521e33471d8beea19d75a90d5931b4810e3c1321	0
32.43	c9cf6afb76c0b75a56214938330956ccba6612ea27052a581bf58f5c8beb3d7f	0
32.44	1fbaef7684e13e8d4ae0f91b7350baed9ad28e38fc590a3f9307f2922d2d3da9	0
32.45	a815a591204846aaad9e38aef8e11b173865bfdae7225199320a106900494f80	1
32.46	a6ce1b755bdf13777a9d9e4d63982217deb4fd7ab58aa886a7ddab2c27b8be6e	0
32.47	901536a9f9005e184f5ae8881f0bdf3e75b07b3dfe2a8fcb3bf2e4ace5676f6c	0
32.48	26ea646749f77de84b90d6fad7e8c387a6715fcdbebda5028ef3130e2360459d	0
32.49	7c622f2510fe37e82711be5cdc0821741fc8e2b7e674b8ba3f41e224ef649d3a	0
32.50	51873b59fef4bf8e7e9488b2765dc4c78bff581b00e33a629f2f51de9d9cbff2	0
32.51	b576331d1a7ba36c6b0f1cbac6d684ba64a18253313cc00cd8bad3f015e31d4c	0
32.52	30b4a330ab1434b361fe61bcbe05d5f7315949d8b08d2792d8492a26bfe2cf83	0
32.53	08213187369a6aad2742d6d9e3a3cb60d486ef75ee542937a9db4710e5cb67a5	0
32.54	7ce6575d63f3ba1fbe616640130fb370b8b96bb103c54a4805688e986d7c4a88	0
32.55	79f99faac40229bf25b62ee8672a74763adb2f83da2980284ae9f9bd4c7d7e60	1
32.56	2c43f342d3aa0488305ddb8567f0d67e907d7aba14844146a23bbe2f16ff4468	1
32.57	ec92bb051aa6e59c96ff98d8852936c11e5a1dee847d5a49d780a14737a4b5e9	1
32.58	11149cca5197ebc47a64183733a7a7140f493c4a6c3736ea0a95f97783553163	1
32.59	2c751f2c8a1efa200bbd53356f072ec95c7b02ce44dc12f615383193ab2d33e1	1
32.60	61a93631027a98d89b825b3173dccdca356c062721396e552dc737707a330671	1
32.61	8464ef0fbfb3e01781c6e790335e0e098489e90e8c52e17d06887d6929d21770	1
32.62	0e01ea9a252c85325229d07e64274ed3a6c43a2ebf999bd11dfc27e363101811	1
32.63	e7fddf6e763e1550ba0bc3aeb49271b96ae3815c09f718af53c843e8a96fddb2	0
32.64	ad3692548841d7fed972515287fcc87d569d3693cac28154365d948076a2ea47	0
32.65	b25fafbf706e18fa0d6d96b8e94cf8fd17d7a52b0b1cfbcd309847917ea5ac59	0
32.66	e76be1aff89d4fc0f0023b51c0d1e0ca57c969a77b59777dd3c2454a6d601e16	0
32.67	2b2d799b4ed866daf3e33badb6da595689fbc2ba84b757527db408cc978252e6	1
32.68	4a99a23cf8a5a61e5e0ada9561c4f678d1aef27d795b4de2888383cc441b8fc5	0
32.69	47231b2420dd1c211599f826b76bb0670ac8af7e45c59f3c4dea26edb290f28f	0
33.0	d18ad2e5fce73d8b0e250cfdf0e4db4e3aed5e9d4618851c94d746c666d829a6	0
33.1	45e6bcc8ade9799fde33cf23fa0323bc9741ca7243a267343712b40592e47f44	0
33.2	c7fa04fd577a46312a21b2df42a3ce52953c0d5424be46e49440c515cce58c50	0
33.3	0a7c2090499b619ec0f5eb24f4200a31c56e14d8d212a51dedd2b50353b01330	0
33.4	36578b3f92f247dfe73ef3b83a790bc0d83ccf5c77c23c5f4fdf5f5cb32cd840	0
33.5	55e2e5983ec6b18375c7a81267ef326c2ae47cc366863df40bf108627d02e902	0
33.6	b13fd85988ed402e8a300cd1929321f1c95ab2420367893b970b44691c9344bb	0
33.7	dace235662343819f007bf0004f653e9b7061c59f5adb2ba03200fc037a5c484	0
33.8	7af3d122deb3b0ec1885e9bd722b67af07107a6e6a7a4eab55e147579a6669fa	0
33.9	5229210590e6269fa690de431426b9b5ab5a10e41dc8099a979fc255ae90bf48	0
33.10	bc5ff6df24b296a74bab088c69b157c881cc2406ad68b34ea8d1ebe9be762261	0
33.11	480fa6ea46ef0bd807beb7944aab1d4e6c84e5186f08388c8ec31aed6277dbf1	1
33.12	ebcbe48e98ee1f649e53f643eeed89758fb93c14a54257e4f7cb2839cefa0de2	0
33.13	53041f5f5dac324289303c55e7dabcf6dae1d686a3de003e7c309447d6461a65	1
33.14	a8bdabab2af082347d9d06353bbb69192b34cc808047c5dfd9cb7f9973d5b5ec	1
33.15	f5d9137ab9fe004aaf61914380a864ed3430b98bfa27327c35ca100ef6ce7856	1
33.16	84a0e89dc7ba356026ad2b08e77a875ba013b2f3e9926cf937156ae33615aac9	1
33.17	6db3e8258c827770d8ba5f26b111cd8b455cc49aac44287dbf9d418c91c0b18f	1
33.18	308186c60bc80c2a889a7ec8a08d031a4423c16be0efb8a5d26e830b5dfd4309	0
33.19	19902a0b39b1c445867a783621bab5d130d02e6d90d7d4963743aca18f40d18d	1
33.20	c7c67678921d7866d6622dfd87010ae058d3072c176e543a76fc16d1b9b6daa9	1
33.21	6b69d20a7113e740381a10c617c27e68457af25f83896775245a9dba52c8de77	0
33.22	aab137f567bb423339c0ac4a5a205f5d4dbe0eaffa4f013cc173fcd2fe2829ba	0
33.23	a4cb1136c665ec05a3de8d5ce4ad89b459c807b8c0b6dbd2971e2edf24f24206	0
33.24	82b7e92d6ea1b6e54dd570630b9a938e70c69f53bc8d7409e8a3959c803aad8f	1
33.25	e2ecd2c8823cb9d392a229ca7c610acf160f0fb3a523120486c8c6e75bf099ad	1
33.26	fb5dde75fccc1290e026ee0462bc8f66319f32a5c598df08f506ca6ee5106873	0
33.27	3c562eb5d1407c96ee9f3afd13ce4530df96a4b33fdfcf29f69428e49ac4a3a0	1
33.28	048c83832922715cc45d190adec06df43e68bf9c48127442e048eef194447bc2	1
33.29	ca030c20cba1e3050a9abc1a8dc0daf47730b48f0428dee6cc999560c027b00c	0
33.30	869894162910e0eb2e5ba441bc584935878b0330f3eed50ec55b70dd136ca7d0	0
33.31	1462333de284c0d653c62a0bb336bf24c67f37c95fe9e91d7f1fd0b63ca8dc4e	1
33.32	71fd673105a9b92743dc194fccef2178c4a02f4a10f2274291d7b80fbcb65d2d	0
33.33	656638e3ff6258c5e32de54a78bf62d011c381913ff85817c4c3edf67e61fcfb	1
33.34	bf2f5ca90af5e2327fccd238829203aff40859b6cffa3ff55525b0cc10dc9046	0
33.35	b47b4f7accfa42722c89f083abcecac96cfcde30243daf5289c29b3b5d21e15f	0
33.36	2f3430df70b01f8d895006d398e9311a70d0fa621abb5fa6083429466352032c	0
33.37	848c9d7d15386cd172d1579fb36cc17a6e67ad72005218c03f0a1457bf3edb28	0
33.38	6aec093dfa4d248318bb6c3916b97d20190e63f5c43f0a5481f7d747eaf5fdc3	0
33.39	f9040589a0026c0daf549938ffbe40d69fa315193f60287c84414cb90b3c5fb8	1
33.40	be803314c2cd4adc24afdf91b5048e0c165d5836fc4ffb67783fa259f21232e6	0
33.41	d1f11a9298f4f156358efeb2e2416adfd2ec19df24234298fbcbba18260e16e1	0
33.42	2782559a793baaf1fb6c93a3db43f4f1d67732cd69a422f9750deef40a78c00a	0
33.43	e30d2d2e230febb6b6ecf11ab65d135ced0e6d9e254cec4c98fa213e6207156c	0
33.44	8099f4463e63e67b2b14bd63f600d86df38729bdbe71e1bd0107c99f7f4dd046	0
33.45	387c4709a05a32568edc19d528d1c4de7450daa8549e39e2a820b3853a580451	0
33.46	0cf7accfaed6a61c1ada972961882ad99ffd976d74412d6a0eb38d26c74797ef	1
33.47	8ddd6c73671800289c69347165dd762607db054105a1e3762a5ff2db994e1ad9	1
33.48	acd068dd1c5765e43b10d87c1a46248aab80f81a0e26d08c8ed297decfc632a8	0
33.49	d9eee05e37ca0c305b7837f5eadbef0f27592e43c7a8a3f0f8c45a27461be8e0	0
33.50	050a6cd0b16961b744e48d87575b49320925bc55b6507c69241bd87e9e26e622	0
33.51	98bd3670de35e3ae4488ad203e68fa532a5c962ea4cb15e01fa59bafe66de6d8	0
33.52	7c38af7fcf355089a82f0237b0cc9037795aa9b983637410b840b4d4de0fa7bf	1
33.53	08409bb4d9962d763bd614b33a9a9bbf4526df7d9b617ede6d8658bb1dd299b4	0
33.54	306edaeb9a2aa3de11866ab1c8a77e0eb0d45f2d9f0d7579f76325937aec4df4	1
33.55	ed92db3f3b68e5cffaac1ae999fa224aa780d23eaf662e4e2fc3fd48e8aba9e3	0
33.56	d26911a02f50691f9ef9e4464e068bdd63deff69c67a3e297031618a632017f6	0
33.57	5493b35641b0aeb3c70f6cb3a869e3bdc87ab71e0c1fb5ff8dc821d49a86d5e1	1
33.58	563ba1237be81ee0be1bcace30dbea836e0b17c6edefb868e35ee91cca30312f	1
33.59	76d95888e7492efc198e67985f9059c7fa4d0bb5b1b39e4d46fb7054059ccf71	0
33.60	236f77dc8648912c6cde59518757e56761b430161ebfbccc507e5b14cfd0f5ec	0
33.61	33273c9df2b8cdb23fc63886b59f68a32319c7a66e005d14cf8aa676553db2fd	1
33.62	fcc913895710650ae7a715219bdb543eaf1cb64e13d32fe6d8cc93e00bc6666e	0
33.63	49800e41f7d0bd098631155612d6981f5c75e74c7457b9a53cb05c6f8a76e786	0
33.64	d600f423d710f84f217c7f367bbd6c3f7c4d57b5370da2e577aa82b277d48ac6	1
33.65	0e8e48280101c50a265cdcbf601686cd21c1116c1ccd9707a3d76ce8f798b260	0
33.66	60961baadd83d3df10932753de6171df6106954d63c066d3a7481a2f30682bc6	0
33.67	b100cf8efbb8d22a43bd975909a7829501d386b54126bc1cb1e3c4bc28a17b1c	0
33.68	0b0993920173b9ee26e6c25e7f1923afb7cf08544114efed2d45c3cd1a006e3f	1
33.69	84973e29cb3aa2b6d4175f0c5c3875ea33f2938a1db9d8fec2391866076197c9	0
33.70	f04bb6c3e9e63e5b066aacc355fa946045f531dd71b85c0a8083216c5e1d6529	0
33.71	77eab5ec64b1ca291b0562fd1868e07edd20466e03d8c91a8f4cf504fffb4ef4	0
33.72	48787c80030d071de4ef2140343fd57f50d4c85e82200d6ecfddb0840c64b8d3	0
33.73	af58404555f3af75094a8b491cf9bfbfc2f38980f29466688427cb35b77fb359	1
33.74	5091b3c6d38b618218ca3c0756a06f99d4732d4248bfd05219962dfd76d502f9	0
34.0	ab3dcded2d04adb90ad9e1fc5f6bdfad504a9e4c1fe8d09960b96c9c91750bb0	1
34.1	924645a4cf2347da26bf36ea05015de261cc50a4337476ddaee0e4c7036421d7	1
34.2	98ae910078e566db7d7a69809735efd97cad20ee2bc0ac094d7c33832b8367ec	0
34.3	31bc9d3026437d8b4253f37b55627ba0a5d2160678a6a707fa784b9a1952a575	1
34.4	0f3bcb33ada67c35d9acfefc5d60fa0214e3f6279ca866b57b229fe83206cf25	1
34.5	f7431e0e2d3074f092f1d99b9e9b14b8d75665c471f13bb33608b5b8957faae0	0
34.6	d2d449656ea6311381a7aaf00f190dedeca37236a0bbd2e6c5a4f56f176646a5	1
34.7	8b546bffe3c270c23742f157524a50848114c54ce4d8d83da30c9da8b9d87a1c	0
34.8	06ada6e0d0cfdb5eab72e2e9a34fbd4664ca905edcdcbdd2cb2493f98410a00f	1
34.9	e4c29028a058ace901318c6b1d641f169017f3f63aebc42f92bc540738901d88	1
34.10	0a9635f3211fec5fe89148dbd4384cd3ea01c95937a9cf789d34e52f1c958360	1
34.11	ce953e59cd4a86beef7d501cdff11b4c20cc6654df74d9a0c2bc709e2b095085	0
34.12	84f26046596784a3caf2a61f2686b0201364b2531c551453d250fbe81916015a	1
34.13	4adb190ac4d76aa3e3e97a08b122a3cae3d86c9e4b02735542e885b2473ef827	0
34.14	93d19de4ce98eafb75d2b3c7db01d39fb7bf21c2b21922781b2021be5abd7c2e	1
34.15	8d60c4e7f0f9964758983412d77dd6630ce0bcc3fb8ea5b2aa42ca783b4873b4	1
34.16	fdc167c370d561749f876e550adc0aaf8971eac80adb74d6eff3c4fcb58e366a	1
34.17	dac93b929639f57d1cac6004bd277559e60b744be0f4db2d15054b3dc60bf684	0
34.18	e49e3c591465b514bc97c035fe7ec6f1ad42699500473a63ea96552113caf453	0
34.19	4ca5a43c6f196081557f953bfbf2fbda71c3b13a3af0743eca381a062832ae98	1
34.20	bc40a167e1bda4e61234dac3f0f6edf7addeb5f0861c6cb98831e17b87038878	1
34.21	47cb9e05d35e10ab4f36fcc0cd15a94122617bf061007abf11dea53278553fe1	0
34.22	769485ec9f823448b353f4963d4f61be25d468eb96aac352c386dd24bb28cbb3	0
34.23	c0ae9f17bbe712b12bc7cc323135b4457d2ffafd4ea81506014b3697e9b0fa12	0
34.24	ada7b71dde28db1da00b0d71eece4d1c23c38cd0ce157bfde6b5e55029e5835d	1
34.25	a68501a5de827eaeac6ac12dfdf176d92461b129189c9b330ea41efd7db95d05	0
34.26	b8ad2aa9683f56f4a33a9004eb5b0d16d4a41d469f75657a27388116925e5961	1
34.27	dac774e149313e24764c86a090bb82e37aea1b8ae0a10f407198414aeffe973f	0
34.28	ffd4ab88bb9739e774180af5e273a5ce58a7671d0dc5fc792729670e486f07f5	0
34.29	0c6d45f119c7364d5a000ee362e58c913ff86d64b4f24f49664d3aa74c5c7473	0
34.30	53cca71a6e3749c999448fe03759e7abc0cc697f01ce0eeb01f9632f1b0e97c2	1
34.31	aa12177dd02df43c0465bbf9dde789f72f711225301b18fad45f45bd5406ddd1	0
34.32	a92dbd25ff756018daac788a0ec8f6f1a02d965936af0459b8d601fe045824d7	1
34.33	53e812037f85f6497e143985d26154ee66a3a463a1ddb6d15ef68c0c6f0ec57b	0
34.34	bbbe7cbf0f14dd613451cc3c5379d5fea111c8b0534fc8f6b9912e2e13bc7170	0
34.35	3743d5bb858ec2d5cda94a4f65fabe22c91acda7dc5e100c7cfee78686d489e2	0
34.36	af4fe90ea008d1dc07fbbb6fa02d479e35e85ac5cb0d6bfeaeb1e7c128934ac8	0
34.37	851caac4f63e0504d78e5d3a782db4692edfc1bccf5e2cfe318fb2f52e1a6b2a	0
34.38	fcdb05d31806e1642a68181f64a3d1d9443717a4f560c5c808a7f67a186c57f9	0
34.39	37290c9e71272d444b3d0fcf4c818f3e5526ff749fcaf6d265876c4628e7a0ed	1
34.40	d1cbfb6123449de350c6306f68abde3cc9da88448449972d85e7a46c9266e47d	1
34.41	c27ddcb2648547088e77c9e5518a5913b68a24ee941fe4752da603f7ffc974f1	1
34.42	49656a36176262ef641d70650a0d8ae16a57a463449bfa3b1b868126a9695cf9	0
34.43	39cd80475943ed2f7f2c1a02f1f9bbf1ebfead1ae6b8e4e90f18bd4b3ee686e7	1
34.44	0c9fd9a4a5b99dcaaf24a23b9933659dc0f4bb495e963ad8d50d0745e495ce99	0
34.45	ba2159a114fca0f7dc666307aaa9c23f5ce983753fada7a2cb926509a579bce8	1
34.46	3b6f765aadce768950c257b0e288789c9531212f62350b2c0b9e3e534079ae09	0
34.47	d58d09f455d0e9a2459821788b50f8c5fa54e643b276aec527236398f24b4ef6	0
34.48	0853c9446210e28dca15d5fbf864d87c9c2fe0c3a17b76e91aa2ebb416568c83	0
34.49	489cd44fb97567f720a0864134e599344139fcd1ad377981192f06ee1b391210	0
34.50	2352ae36117b87f793c3e3d12c05a68d59c7b0333649e8c3c2f58efb2ce45056	0
34.51	5814cabafb7bbdb866685a51753c153c1bc8b499d39128e3927634e968b69516	0
34.52	b5acbc15bf69d3bb618294ff4daaa87a9946d6c43385ff012bc7913a29364d42	0
34.53	18fb48cee60bf3c1c7aa5d5e5dccaf00ebf5fe8abfb4c35e92d4f755343fc15a	0
34.54	4aa7d441a3cc6da06263a1f72f279a3689b21fb1457673c9ef909e18246bc7b5	0
34.55	ed71d5609ac0fd9ebf7dc4d2d167d23cafbeea4c7f9da9582275b1d6d01afe72	0
34.56	378320aedb4a51a42fd9503b8f04c1366113df404c8cf5a8f9bae834e0652810	0
34.57	7fbe863387aad161244b63650db67381866bdb74ea3d164cd286b524ec4b002d	0
34.58	43bc6cc7ec9007700756252f81b3cbf098d70e9f83faaf24cae791c254f71dd7	0
34.59	26ae6e984531da6762a10af0b92af007f99db0c64ec177f05a32cde5fa0aa67a	1
34.60	fd1c44de554b9b17274e8876e9ca442ebfb792e67fe5c2d2794eb77fafe806f7	0
34.61	2047348ccf5410c8fa21b65a609bd3803d883493597a1979370b067f18eba6a6	1
34.62	569f40aa27dd9275e245450a63e354bf9f54af67d451f1fb018639821ab6a8c2	0
34.63	0d495fdc925d01c7053d2c0ad29df47172f47def0de279347751b8344bdc73f3	0
34.64	0246fecbe0449681b19fa410272500c155e3eaa7ebdbf36730020a3923f7a5b4	0
34.65	609e0ff3ea78ab5d3dbc7a5991579f0df9e7f316bb4078e6bf289c42bea0b4cc	1
34.66	9c54bec50a0fddfcd816aaa6658b9e52ad71e1221f19f2f8cf7a1bbfb313a4c1	0
34.67	7b5c757a50bbf1ba69b113634ab0f5bebf3802e3ead6059937f4a5554ea816fb	1
34.68	45fa3b85974b88fa12037bb91d305e236cc06d6b96b4929001e81ea8c3569cc3	0
34.69	2a58e850119e7515c7799a77e789c1fc853ab29cffb74058a8c1e80a924110dd	1
34.70	7808d98c77a36429b61e7c1af4a00fcf02898dc87f6df22492d2b9c71c6edb0f	0
34.71	86be5e50e98fb348d7cac79e24cd5f6357f54a1bb5cc233108dd314db538bcfd	1
34.72	470a4ec629c1a9039e474bf6c8c313fd90a2d798eef84036d8aa574e5f6345f2	0
34.73	abcd23a6aae524c1454ed1166d6f81152e1e0db345ba1c6e443088cd2faf03d6	0
34.74	1114322a83b704384047d870f48cd5fe2c39640d4845aac62c115ac3042c29f3	0
34.75	ae07424fca6263a2d77d056e038c0d3428e188bf24797689262a76cd5d28c61e	1
34.76	7d1e54d8d3f76a3dc240124f15fd36c9922d9246127e7bc50b089281df54ff96	0
34.77	4d44aa4cfd963d20c727e96716478caf6955171730a7ff7f785e40315988a668	1
34.78	630f9215e04c477445b90587df88645c0e2afc249898941ef94061a7f2ad145f	1
34.79	d6d0e3b40438ed4a832692872a30e36a33ad1fa5d67e15edf5c734ff9bbd800b	1
34.80	a0b3c67a9153f75414d0daf10f49478dfc586b47cebccb4debbb02e666f3e9fc	0
34.81	670133c5b20d79d456a4128a172a2eb13c20c49b822c9c11bdb8f893ff9bf01d	0
35.0	62e0f5c296c4875f629d2c980c6fba01b751b5284a0e28a309d1a94330d62741	1
35.1	7c780abeb7c8c9ca93d1496c61411fd629a860787364ff4ec73b6884b4a98684	0
35.2	fea62a7be1341623626902f1214f1bae7032c9f407d919b977ae55f40a67e3fa	1
35.3	c2c6201f789498370c71f565a1c898314d9c41ca0be7120c856c16e98e73447f	0
35.4	68dde3211d837c75b3f6aabf9537f34baedac1a273c71697f996c7297b8dda21	1
35.5	31edf7f8561f733bc0bfda9a321c01798ecc5990cb044645d576da0168a0ff50	0
35.6	4c3672b12a229b6c4b44fc954e4839bd39bf3c997a15bdb68723f65a56b0a10c	1
35.7	95f8f13bb7c9a5e1c77ff01c0238068e21ea198a86067d9cea6247edf79d7032	1
35.8	76bb89e7e5cf0420f6aa668618889c45a3fecaeceeee8d517c3527f69b69df50	1
35.9	43af83ef673628036e24e90f362416be93125645f4098bb59bd143535fde82e9	0
35.10	3d39c91f1392309211b5e42649348c2b8f50d28be3a0454601218390ccee9eb9	1
35.11	a336c7a60ec6e846d0e7f28b99729d97f0d7e293256ae67489fab956d1de9ba4	0
35.12	24dd48082a73896d20f334886c2d98a03f5eb9d06848b019b6fd70680d084de7	1
35.13	ffc656a1d042d9997d4772b19fc870deec68f109fb99bad8b669b0d3ed1ce8d1	1
35.14	aa8f98746e40aeb51f278a22a89ecd4e0131401eb04e55bbdd225eee2d4f80b2	1
35.15	e70e8b7b8157aab2919aaab1a3febfe4ca8acdeab840c7966392297b91bac660	0
35.16	ad60eb4c23769e60dc7a79662b25c041b121386f98f356acaa5f1f86468e3878	1
35.17	dee175714403960daabc37371d36003b38be62f2966e6f7b04d00431fdd9154a	0
35.18	7aec617a842f9cd2714ac2393d1fc62eae493964f400b61253426227d5066f43	1
35.19	a86f5838abf20aebaf0584c3c847fd8d5dae5f4fc63c16a409d4130cf4583735	0
35.20	2b73ef63ab2b152b0f0a9307549f227c9c93f94609b90f317545b26508ead373	0
35.21	11016e22be4fac60150cc2584e3f2880b0b23f4cb28cdcb2247e8660083acf21	0
35.22	91186a2110fd39063fde7a4477e7b09e13ec1c5f8f0195344fd2539a484ac55d	1
35.23	a858a7a2fc53b415ef387d6bee03dd78ed8e03b5e39b4d12c74a43fe800eddb6	0
35.24	dd081195d88eea0705be60026a46488d36f0fa11f88d757840179522025b00ac	0
35.25	d5d3da408caa1439e39934b3800bb014b5be71dd46021cfd3e4e914d31a1898c	1
35.26	78bc1c377972e6078ca2bc2e1967c5e6771a9f09fdc4e36fc821e784f391c404	1
35.27	33bd95ea0facc0463b4b08195376c6a5bc5e13caaa78fbc6b3d97c109f4e41ec	1
35.28	7afd9875ee45cde2fe3ae3f89ab3923f810681de7f3377af94ac9a0a6150e53f	1
35.29	ac1630ef9ad6968e747027ef71cc1382159ed5dd80cb62dc68793ae4bf1f5431	0
35.30	c3a633ad8e457fd908c57b4a43168f53a373cf11ba580569e090bb7ebf7eebcf	1
35.31	397bccbc666bdc63911a621f9409a804cd7573185e853348c888aae2bf9f1550	1
35.32	38ba3e1dd2783efdf8efe5dcaa357368d1434af5dc311f42b8cb9e4487c624ac	0
35.33	e63485f40d37c528ab633af5b6d1fe77725195db9842d18b40a9a44d9c3b342d	1
35.34	2771ab765575271fd3c822ac3d4135073bf090ffc11e3809f665d1bf1cdd4bab	1
